theme_code,sw_code,sw_name,l1_name,corr_daily_ret,common_days,first_common_date,latest_common_date,final_label,crowding_label,total_mv_yi,leader_top1_name
159996.SZ,801152.SI,生物制品,医药生物,0.6199553909466087,611,20240102,20260714,观察中,拥挤正常,6848.712,荣昌生物
159996.SZ,801032.SI,化学纤维,基础化工,0.6198347824724443,611,20240102,20260714,未启动,拥挤正常,2502.8979,华峰化学
159996.SZ,801713.SI,装修建材,建筑材料,0.6189185448029897,611,20240102,20260714,观察中,拥挤正常,2323.6708,北新建材
159996.SZ,801156.SI,医疗服务,医药生物,0.6165290439940183,611,20240102,20260714,趋势延续型偏强,拥挤偏高,9353.6116,药明康德
159996.SZ,801155.SI,中药Ⅱ,医药生物,0.6125687775750722,611,20240102,20260714,观察中,拥挤正常,7736.167,云南白药
159996.SZ,801745.SI,军工电子Ⅱ,国防军工,0.6083606957733338,611,20240102,20260714,观察中,拥挤正常,10544.4895,中航成飞
159996.SZ,801206.SI,互联网电商,,0.6083360490322183,611,20240102,20260714,,,,
159996.SZ,801742.SI,航空装备Ⅱ,国防军工,0.6041880507219125,611,20240102,20260714,未启动,拥挤正常,8733.2145,中航沈飞
159996.SZ,801145.SI,文娱用品,,0.6014552391222127,611,20240102,20260714,,,,
159996.SZ,801736.SI,风电设备,电力设备,0.6007915112106269,611,20240102,20260714,未启动,拥挤正常,3479.732,金风科技
159996.SZ,801051.SI,金属新材料,有色金属,0.5981285937399045,611,20240102,20260714,观察中,拥挤正常,3759.6749,金力永磁
159996.SZ,801151.SI,化学制药,医药生物,0.5959008302562304,611,20240102,20260714,观察中,拥挤正常,20549.6785,百济神州
159996.SZ,801764.SI,游戏Ⅱ,传媒,0.5951008702732965,611,20240102,20260714,未启动,拥挤正常,4662.6539,世纪华通
159996.SZ,801086.SI,电子化学品Ⅱ,电子,0.5946396152291726,611,20240102,20260714,趋势延续型强势,拥挤偏高,8599.9177,鼎龙股份
159996.SZ,801737.SI,电池,电力设备,0.5914385644274948,611,20240102,20260714,观察中,拥挤正常,33460.152,宁德时代
159996.SZ,801095.SI,乘用车,汽车,0.5905036772801731,611,20240102,20260714,未启动,拥挤正常,9212.7929,比亚迪
159996.SZ,801124.SI,食品加工,食品饮料,0.5899449948668328,611,20240102,20260714,观察中,拥挤正常,2179.9342,双汇发展
159996.SZ,801767.SI,数字媒体,,0.5861529785646387,611,20240102,20260714,,,,
159996.SZ,801726.SI,工程咨询服务Ⅱ,建筑装饰,0.5858822899333274,611,20240102,20260714,观察中,拥挤偏高,2048.1293,太极实业
159996.SZ,801102.SI,通信设备,通信,0.5837087868110593,611,20240102,20260714,趋势延续型偏强,拥挤偏高,46712.0083,中际旭创
159996.SZ,801096.SI,商用车,汽车,0.5832046703367797,611,20240102,20260714,观察中,拥挤正常,2511.9219,宇通客车
159996.SZ,801083.SI,元件,电子,0.5816281081658374,611,20240102,20260714,趋势延续型强势,拥挤偏高,34406.1242,东山精密
159996.SZ,801081.SI,半导体,电子,0.5792360190722928,611,20240102,20260714,趋势延续型强势,过热退潮,124663.9789,中芯国际
159996.SZ,801154.SI,医药商业,医药生物,0.5753685915792813,611,20240102,20260714,观察中,拥挤正常,2972.8045,上海医药
159996.SZ,801012.SI,农产品加工,农林牧渔,0.5736720618489387,611,20240102,20260714,观察中,拥挤正常,2550.9493,金龙鱼
159996.SZ,801129.SI,调味发酵品Ⅱ,食品饮料,0.572957084109591,611,20240102,20260714,未启动,拥挤正常,3229.3994,海天味业
159996.SZ,801202.SI,贸易Ⅱ,,0.5705299640248204,611,20240102,20260714,,,,
159996.SZ,801981.SI,个护用品,,0.5702482824153665,611,20240102,20260714,,,,
159996.SZ,801735.SI,光伏设备,电力设备,0.5668059452550741,611,20240102,20260714,观察中,拥挤正常,14153.3009,阳光电源
159996.SZ,801765.SI,广告营销,传媒,0.563568395143405,611,20240102,20260714,未启动,拥挤正常,2472.0073,分众传媒
159996.SZ,801995.SI,电视广播Ⅱ,,0.5610944527569661,611,20240102,20260714,,,,
159996.SZ,801128.SI,休闲食品,,0.5608185448982013,611,20240102,20260714,,,,
159996.SZ,801223.SI,通信服务,通信,0.5587456721136039,611,20240102,20260714,未启动,拥挤正常,9950.158,中国移动
159996.SZ,801033.SI,化学原料,基础化工,0.5572998308060787,611,20240102,20260714,观察中,拥挤正常,7426.9228,宝丰能源
159996.SZ,801181.SI,房地产开发,房地产,0.5559346341761403,611,20240102,20260714,未启动,拥挤正常,8500.2216,招商蛇口
159996.SZ,801038.SI,农化制品,基础化工,0.5536583506747554,611,20240102,20260714,观察中,拥挤正常,8346.0537,盐湖股份
159996.SZ,801723.SI,基础建设,建筑装饰,0.5507284601282515,611,20240102,20260714,未启动,拥挤正常,6537.902,中国能建
159996.SZ,801039.SI,非金属材料Ⅱ,,0.5427978918207677,611,20240102,20260714,,,,
159996.SZ,801769.SI,出版,传媒,0.5411448185003535,611,20240102,20260714,观察中,拥挤正常,2383.7186,凤凰传媒
159996.SZ,801203.SI,一般零售,商贸零售,0.5387238369582917,611,20240102,20260714,观察中,拥挤正常,4434.4896,小商品城
159996.SZ,801991.SI,航空机场,交通运输,0.5339621459207972,611,20240102,20260714,未启动,拥挤正常,4607.7507,中国国航
159996.SZ,801231.SI,综合Ⅱ,综合,0.5322424784890487,611,20240102,20260714,观察中,拥挤正常,2085.2743,东阳光
159996.SZ,801766.SI,影视院线,,0.5292150944187197,611,20240102,20260714,,,,
159996.SZ,801043.SI,冶钢原料,,0.521609787001597,611,20240102,20260714,,,,
159996.SZ,801722.SI,装修装饰Ⅱ,,0.5182195031895209,611,20240102,20260714,,,,
159996.SZ,801126.SI,非白酒,,0.5179323084896235,611,20240102,20260714,,,,
159996.SZ,801056.SI,能源金属,有色金属,0.5173989141191868,611,20240102,20260714,观察中,拥挤正常,4060.3814,藏格矿业
159996.SZ,801127.SI,饮料乳品,食品饮料,0.5147425941019348,611,20240102,20260714,未启动,拥挤正常,4086.2921,伊利股份
159996.SZ,801994.SI,教育,,0.5075597172071467,611,20240102,20260714,,,,
159996.SZ,801721.SI,房屋建设Ⅱ,建筑装饰,0.5050350286231959,611,20240102,20260714,未启动,拥挤正常,2603.0373,中国建筑
159996.SZ,801194.SI,保险Ⅱ,非银金融,0.5045174208786669,611,20240102,20260714,观察中,拥挤正常,19292.1008,中国人寿
159996.SZ,801055.SI,工业金属,有色金属,0.5008307091318976,611,20240102,20260714,观察中,拥挤正常,22955.7141,紫金矿业
159996.SZ,801018.SI,动物保健Ⅱ,,0.49472419017373315,611,20240102,20260714,,,,
159996.SZ,801711.SI,水泥,建筑材料,0.49219099045466674,611,20240102,20260714,观察中,拥挤正常,2111.9702,海螺水泥
159996.SZ,801044.SI,普钢,钢铁,0.4904152349569779,611,20240102,20260714,观察中,拥挤正常,4539.4518,宝钢股份
159996.SZ,801712.SI,玻璃玻纤,建筑材料,0.48651742746855703,611,20240102,20260714,趋势延续型强势,过热预警,7858.8274,中国巨石
159996.SZ,801993.SI,旅游及景区,,0.4828830182631562,611,20240102,20260714,,,,
159996.SZ,801219.SI,酒店餐饮,,0.4821505632941248,611,20240102,20260714,,,,
159996.SZ,801183.SI,房地产服务,,0.47987328029047277,611,20240102,20260714,,,,
159996.SZ,801054.SI,小金属,有色金属,0.47632285425796905,611,20240102,20260714,趋势延续型偏强,拥挤正常,12109.5457,中钨高新
159996.SZ,801741.SI,航天装备Ⅱ,国防军工,0.4742052805015504,611,20240102,20260714,未启动,拥挤正常,4381.5402,中国卫通
159996.SZ,801744.SI,航海装备Ⅱ,国防军工,0.4738885257822038,611,20240102,20260714,未启动,拥挤正常,4878.6675,中国船舶
159996.SZ,801014.SI,饲料,,0.46748901012324817,611,20240102,20260714,,,,
159996.SZ,801125.SI,白酒Ⅱ,食品饮料,0.46342638313151724,611,20240102,20260714,未启动,拥挤正常,22932.0947,贵州茅台
159996.SZ,801133.SI,饰品,,0.4620694665968439,611,20240102,20260714,,,,
159996.SZ,801743.SI,地面兵装Ⅱ,,0.4530685330645742,611,20240102,20260714,,,,
159996.SZ,801992.SI,航运港口,交通运输,0.4473927766739888,611,20240102,20260714,观察中,拥挤正常,10264.4579,中远海控
159996.SZ,801163.SI,燃气Ⅱ,公用事业,0.4320215437447226,611,20240102,20260714,观察中,拥挤正常,2499.1191,新奥股份
159996.SZ,801952.SI,焦炭Ⅱ,,0.42885891935707243,611,20240102,20260714,,,,
159996.SZ,801179.SI,铁路公路,交通运输,0.41791605429061457,611,20240102,20260714,观察中,拥挤正常,7212.9845,京沪高铁
159996.SZ,801161.SI,电力,公用事业,0.40585762423300215,611,20240102,20260714,观察中,拥挤正常,37258.2987,长江电力
159996.SZ,801015.SI,渔业,,0.4012375499379947,611,20240102,20260714,,,,
159996.SZ,801963.SI,炼化及贸易,石油石化,0.37914458524618655,611,20240102,20260714,观察中,拥挤正常,26689.5232,中国石油
159996.SZ,801017.SI,养殖业,农林牧渔,0.3662316604789523,611,20240102,20260714,观察中,拥挤正常,4554.5302,牧原股份
159996.SZ,801016.SI,种植业,,0.33440615682535224,611,20240102,20260714,,,,
159996.SZ,801783.SI,股份制银行Ⅱ,银行,0.319945777617875,611,20240102,20260714,观察中,拥挤正常,23948.3014,招商银行
159996.SZ,801785.SI,农商行Ⅱ,银行,0.30012062417896845,611,20240102,20260714,观察中,拥挤正常,2347.2033,沪农商行
159996.SZ,801784.SI,城商行Ⅱ,银行,0.29790463904768233,611,20240102,20260714,观察中,拥挤正常,12081.5702,宁波银行
159996.SZ,801962.SI,油服工程,,0.2813900220483724,611,20240102,20260714,,,,
159996.SZ,801053.SI,贵金属,有色金属,0.2661339993340637,611,20240102,20260714,观察中,拥挤正常,4414.9893,山东黄金
159996.SZ,801951.SI,煤炭开采,煤炭,0.24657017343713727,611,20240102,20260714,观察中,拥挤正常,17324.8824,中国神华
159996.SZ,801782.SI,国有大型银行Ⅱ,银行,-0.014975787844590659,611,20240102,20260714,观察中,拥挤正常,65358.0927,工商银行
