theme_code,sw_code,sw_name,l1_name,corr_daily_ret,common_days,first_common_date,latest_common_date,final_label,crowding_label,total_mv_yi,leader_top1_name
515230.SH,801086.SI,电子化学品Ⅱ,电子,0.6413946969180112,611,20240102,20260714,趋势延续型强势,拥挤偏高,8599.9177,鼎龙股份
515230.SH,801116.SI,家电零部件Ⅱ,家用电器,0.6408943201301575,611,20240102,20260714,未启动,拥挤正常,3243.4356,三花智控
515230.SH,801972.SI,环保设备Ⅱ,,0.6386499028679004,611,20240102,20260714,,,,
515230.SH,801141.SI,包装印刷,轻工制造,0.6382821252324808,611,20240102,20260714,观察中,拥挤正常,2365.6513,裕同科技
515230.SH,801153.SI,医疗器械,医药生物,0.6352876099966128,611,20240102,20260714,观察中,拥挤正常,12240.0311,迈瑞医疗
515230.SH,801051.SI,金属新材料,有色金属,0.6344975900554584,611,20240102,20260714,观察中,拥挤正常,3759.6749,金力永磁
515230.SH,801204.SI,专业连锁Ⅱ,,0.6253365970683451,611,20240102,20260714,,,,
515230.SH,801766.SI,影视院线,,0.6240555249045471,611,20240102,20260714,,,,
515230.SH,801726.SI,工程咨询服务Ⅱ,建筑装饰,0.6182848080462771,611,20240102,20260714,观察中,拥挤偏高,2048.1293,太极实业
515230.SH,801769.SI,出版,传媒,0.6150392168377277,611,20240102,20260714,观察中,拥挤正常,2383.7186,凤凰传媒
515230.SH,801037.SI,橡胶,,0.6140592218994241,611,20240102,20260714,,,,
515230.SH,801092.SI,汽车服务,,0.6116291297288092,611,20240102,20260714,,,,
515230.SH,801156.SI,医疗服务,医药生物,0.610516721805702,611,20240102,20260714,趋势延续型偏强,拥挤偏高,9353.6116,药明康德
515230.SH,801152.SI,生物制品,医药生物,0.607781262589898,611,20240102,20260714,观察中,拥挤正常,6848.712,荣昌生物
515230.SH,801971.SI,环境治理,环保,0.6034173324593188,611,20240102,20260714,观察中,拥挤正常,6599.6799,电投水电
515230.SH,801724.SI,专业工程,建筑装饰,0.5957613392830517,611,20240102,20260714,观察中,拥挤正常,3997.2159,中国中冶
515230.SH,801102.SI,通信设备,通信,0.5796780391821268,611,20240102,20260714,趋势延续型偏强,拥挤偏高,46712.0083,中际旭创
515230.SH,801034.SI,化学制品,基础化工,0.5787921427233615,611,20240102,20260714,观察中,拥挤正常,16979.7652,万华化学
515230.SH,801145.SI,文娱用品,,0.5740728766307265,611,20240102,20260714,,,,
515230.SH,801736.SI,风电设备,电力设备,0.5720342263530789,611,20240102,20260714,未启动,拥挤正常,3479.732,金风科技
515230.SH,801741.SI,航天装备Ⅱ,国防军工,0.5654509273773484,611,20240102,20260714,未启动,拥挤正常,4381.5402,中国卫通
515230.SH,801231.SI,综合Ⅱ,综合,0.554379481606221,611,20240102,20260714,观察中,拥挤正常,2085.2743,东阳光
515230.SH,801115.SI,照明设备Ⅱ,,0.5528051281500633,611,20240102,20260714,,,,
515230.SH,801743.SI,地面兵装Ⅱ,,0.550481465969568,611,20240102,20260714,,,,
515230.SH,801738.SI,电网设备,电力设备,0.5450510236100705,611,20240102,20260714,未启动,拥挤正常,15633.7955,国电南瑞
515230.SH,801039.SI,非金属材料Ⅱ,,0.5440615768319012,611,20240102,20260714,,,,
515230.SH,801083.SI,元件,电子,0.5429247354044454,611,20240102,20260714,趋势延续型强势,拥挤偏高,34406.1242,东山精密
515230.SH,801735.SI,光伏设备,电力设备,0.5426961488592992,611,20240102,20260714,观察中,拥挤正常,14153.3009,阳光电源
515230.SH,801722.SI,装修装饰Ⅱ,,0.5367920373478434,611,20240102,20260714,,,,
515230.SH,801032.SI,化学纤维,基础化工,0.536509204413298,611,20240102,20260714,未启动,拥挤正常,2502.8979,华峰化学
515230.SH,801151.SI,化学制药,医药生物,0.533005930421418,611,20240102,20260714,观察中,拥挤正常,20549.6785,百济神州
515230.SH,801982.SI,化妆品,,0.531603043561846,611,20240102,20260714,,,,
515230.SH,801881.SI,摩托车及其他,,0.528625804443573,611,20240102,20260714,,,,
515230.SH,801131.SI,纺织制造,,0.5273773805875226,611,20240102,20260714,,,,
515230.SH,801737.SI,电池,电力设备,0.5267283932370668,611,20240102,20260714,观察中,拥挤正常,33460.152,宁德时代
515230.SH,801142.SI,家居用品,轻工制造,0.5265348928382511,611,20240102,20260714,未启动,拥挤正常,4364.2119,公牛集团
515230.SH,801095.SI,乘用车,汽车,0.5264091418918083,611,20240102,20260714,未启动,拥挤正常,9212.7929,比亚迪
515230.SH,801045.SI,特钢Ⅱ,,0.5239168130738465,611,20240102,20260714,,,,
515230.SH,801181.SI,房地产开发,房地产,0.5226976868247627,611,20240102,20260714,未启动,拥挤正常,8500.2216,招商蛇口
515230.SH,801143.SI,造纸,,0.5219956514870953,611,20240102,20260714,,,,
515230.SH,801713.SI,装修建材,建筑材料,0.5160768181216457,611,20240102,20260714,观察中,拥挤正常,2323.6708,北新建材
515230.SH,801132.SI,服装家纺,纺织服饰,0.5129329278000322,611,20240102,20260714,观察中,拥挤正常,3090.9885,雅戈尔
515230.SH,801096.SI,商用车,汽车,0.5117101407822738,611,20240102,20260714,观察中,拥挤正常,2511.9219,宇通客车
515230.SH,801056.SI,能源金属,有色金属,0.5066389049938115,611,20240102,20260714,观察中,拥挤正常,4060.3814,藏格矿业
515230.SH,801202.SI,贸易Ⅱ,,0.504958640697603,611,20240102,20260714,,,,
515230.SH,801114.SI,厨卫电器,,0.5007144997309351,611,20240102,20260714,,,,
515230.SH,801012.SI,农产品加工,农林牧渔,0.49468354141500676,611,20240102,20260714,观察中,拥挤正常,2550.9493,金龙鱼
515230.SH,801113.SI,小家电,,0.49204835660555046,611,20240102,20260714,,,,
515230.SH,801054.SI,小金属,有色金属,0.4877885911121813,611,20240102,20260714,趋势延续型偏强,拥挤正常,12109.5457,中钨高新
515230.SH,801203.SI,一般零售,商贸零售,0.4870364875148928,611,20240102,20260714,观察中,拥挤正常,4434.4896,小商品城
515230.SH,801178.SI,物流,交通运输,0.4833418409037191,611,20240102,20260714,未启动,拥挤正常,5991.203,顺丰控股
515230.SH,801043.SI,冶钢原料,,0.4833307309230024,611,20240102,20260714,,,,
515230.SH,801155.SI,中药Ⅱ,医药生物,0.4716565724668235,611,20240102,20260714,观察中,拥挤正常,7736.167,云南白药
515230.SH,801033.SI,化学原料,基础化工,0.4711299800900534,611,20240102,20260714,观察中,拥挤正常,7426.9228,宝丰能源
515230.SH,801183.SI,房地产服务,,0.4667942960424252,611,20240102,20260714,,,,
515230.SH,801076.SI,轨交设备Ⅱ,机械设备,0.46672378595392894,611,20240102,20260714,未启动,拥挤正常,3505.4077,中国中车
515230.SH,801129.SI,调味发酵品Ⅱ,食品饮料,0.45690911619599783,611,20240102,20260714,未启动,拥挤正常,3229.3994,海天味业
515230.SH,801124.SI,食品加工,食品饮料,0.4561720254585693,611,20240102,20260714,观察中,拥挤正常,2179.9342,双汇发展
515230.SH,801154.SI,医药商业,医药生物,0.45334663943793185,611,20240102,20260714,观察中,拥挤正常,2972.8045,上海医药
515230.SH,801981.SI,个护用品,,0.45025773353315246,611,20240102,20260714,,,,
515230.SH,801038.SI,农化制品,基础化工,0.44624220792241276,611,20240102,20260714,观察中,拥挤正常,8346.0537,盐湖股份
515230.SH,801018.SI,动物保健Ⅱ,,0.43923722580038554,611,20240102,20260714,,,,
515230.SH,801993.SI,旅游及景区,,0.4300209213795977,611,20240102,20260714,,,,
515230.SH,801744.SI,航海装备Ⅱ,国防军工,0.4267490819395311,611,20240102,20260714,未启动,拥挤正常,4878.6675,中国船舶
515230.SH,801723.SI,基础建设,建筑装饰,0.42634673716042804,611,20240102,20260714,未启动,拥挤正常,6537.902,中国能建
515230.SH,801077.SI,工程机械,机械设备,0.4257249626198913,611,20240102,20260714,未启动,拥挤正常,6999.6011,三一重工
515230.SH,801991.SI,航空机场,交通运输,0.41894089123444805,611,20240102,20260714,未启动,拥挤正常,4607.7507,中国国航
515230.SH,801128.SI,休闲食品,,0.41687321258936605,611,20240102,20260714,,,,
515230.SH,801044.SI,普钢,钢铁,0.40719551585600483,611,20240102,20260714,观察中,拥挤正常,4539.4518,宝钢股份
515230.SH,801219.SI,酒店餐饮,,0.4067964956631228,611,20240102,20260714,,,,
515230.SH,801126.SI,非白酒,,0.4009939363049636,611,20240102,20260714,,,,
515230.SH,801712.SI,玻璃玻纤,建筑材料,0.39926949026242564,611,20240102,20260714,趋势延续型强势,过热预警,7858.8274,中国巨石
515230.SH,801952.SI,焦炭Ⅱ,,0.39797385553923736,611,20240102,20260714,,,,
515230.SH,801721.SI,房屋建设Ⅱ,建筑装饰,0.3904542614067747,611,20240102,20260714,未启动,拥挤正常,2603.0373,中国建筑
515230.SH,801055.SI,工业金属,有色金属,0.38551790159860416,611,20240102,20260714,观察中,拥挤正常,22955.7141,紫金矿业
515230.SH,801133.SI,饰品,,0.37143012273554343,611,20240102,20260714,,,,
515230.SH,801194.SI,保险Ⅱ,非银金融,0.3699053648356404,611,20240102,20260714,观察中,拥挤正常,19292.1008,中国人寿
515230.SH,801014.SI,饲料,,0.36342900077225504,611,20240102,20260714,,,,
515230.SH,801015.SI,渔业,,0.35814856735954725,611,20240102,20260714,,,,
515230.SH,801016.SI,种植业,,0.35475378892493564,611,20240102,20260714,,,,
515230.SH,801711.SI,水泥,建筑材料,0.35362797839052335,611,20240102,20260714,观察中,拥挤正常,2111.9702,海螺水泥
515230.SH,801163.SI,燃气Ⅱ,公用事业,0.34351218458412497,611,20240102,20260714,观察中,拥挤正常,2499.1191,新奥股份
515230.SH,801125.SI,白酒Ⅱ,食品饮料,0.3329538282186724,611,20240102,20260714,未启动,拥挤正常,22932.0947,贵州茅台
515230.SH,801127.SI,饮料乳品,食品饮料,0.3037592042219283,611,20240102,20260714,未启动,拥挤正常,4086.2921,伊利股份
515230.SH,801017.SI,养殖业,农林牧渔,0.2765888223942877,611,20240102,20260714,观察中,拥挤正常,4554.5302,牧原股份
515230.SH,801161.SI,电力,公用事业,0.2759142392972244,611,20240102,20260714,观察中,拥挤正常,37258.2987,长江电力
515230.SH,801179.SI,铁路公路,交通运输,0.2749682375451581,611,20240102,20260714,观察中,拥挤正常,7212.9845,京沪高铁
515230.SH,801992.SI,航运港口,交通运输,0.26522199547711317,611,20240102,20260714,观察中,拥挤正常,10264.4579,中远海控
515230.SH,801053.SI,贵金属,有色金属,0.2300020778057621,611,20240102,20260714,观察中,拥挤正常,4414.9893,山东黄金
515230.SH,801963.SI,炼化及贸易,石油石化,0.19460044418979894,611,20240102,20260714,观察中,拥挤正常,26689.5232,中国石油
515230.SH,801962.SI,油服工程,,0.1813053228176228,611,20240102,20260714,,,,
515230.SH,801111.SI,白色家电,家用电器,0.11526694944481336,611,20240102,20260714,观察中,拥挤正常,9769.0808,美的集团
515230.SH,801785.SI,农商行Ⅱ,银行,0.09223936986128284,611,20240102,20260714,观察中,拥挤正常,2347.2033,沪农商行
515230.SH,801783.SI,股份制银行Ⅱ,银行,0.08740773171045708,611,20240102,20260714,观察中,拥挤正常,23948.3014,招商银行
515230.SH,801951.SI,煤炭开采,煤炭,0.05736909236565986,611,20240102,20260714,观察中,拥挤正常,17324.8824,中国神华
515230.SH,801784.SI,城商行Ⅱ,银行,0.03137372459630638,611,20240102,20260714,观察中,拥挤正常,12081.5702,宁波银行
515230.SH,801782.SI,国有大型银行Ⅱ,银行,-0.16860817031354522,611,20240102,20260714,观察中,拥挤正常,65358.0927,工商银行
