theme_code,sw_code,sw_name,l1_name,corr_daily_ret,common_days,first_common_date,latest_common_date,final_label,crowding_label,total_mv_yi,leader_top1_name
159930.SZ,801204.SI,专业连锁Ⅱ,,0.20652208725732946,611,20240102,20260714,,,,
159930.SZ,801993.SI,旅游及景区,,0.20651750097547203,611,20240102,20260714,,,,
159930.SZ,801113.SI,小家电,,0.20585150115465334,611,20240102,20260714,,,,
159930.SZ,801726.SI,工程咨询服务Ⅱ,建筑装饰,0.20465802200495864,611,20240102,20260714,观察中,拥挤偏高,2048.1293,太极实业
159930.SZ,801152.SI,生物制品,医药生物,0.20228370866825504,611,20240102,20260714,观察中,拥挤正常,6848.712,荣昌生物
159930.SZ,801972.SI,环保设备Ⅱ,,0.20053483901858618,611,20240102,20260714,,,,
159930.SZ,801018.SI,动物保健Ⅱ,,0.19979001595792686,611,20240102,20260714,,,,
159930.SZ,801074.SI,专用设备,机械设备,0.19858585544598908,611,20240102,20260714,观察中,拥挤正常,16667.8657,大族数控
159930.SZ,801735.SI,光伏设备,电力设备,0.19574367826382866,611,20240102,20260714,观察中,拥挤正常,14153.3009,阳光电源
159930.SZ,801737.SI,电池,电力设备,0.1957338964489481,611,20240102,20260714,观察中,拥挤正常,33460.152,宁德时代
159930.SZ,801736.SI,风电设备,电力设备,0.18715859986040914,611,20240102,20260714,未启动,拥挤正常,3479.732,金风科技
159930.SZ,801056.SI,能源金属,有色金属,0.1842051767743882,611,20240102,20260714,观察中,拥挤正常,4060.3814,藏格矿业
159930.SZ,801183.SI,房地产服务,,0.18415658566315607,611,20240102,20260714,,,,
159930.SZ,801096.SI,商用车,汽车,0.1760785000055995,611,20240102,20260714,观察中,拥挤正常,2511.9219,宇通客车
159930.SZ,801733.SI,其他电源设备Ⅱ,电力设备,0.17447749664645532,611,20240102,20260714,观察中,拥挤正常,6630.1465,上海电气
159930.SZ,801231.SI,综合Ⅱ,综合,0.17304029205400162,611,20240102,20260714,观察中,拥挤正常,2085.2743,东阳光
159930.SZ,801151.SI,化学制药,医药生物,0.16814716216417408,611,20240102,20260714,观察中,拥挤正常,20549.6785,百济神州
159930.SZ,801115.SI,照明设备Ⅱ,,0.16494823274671003,611,20240102,20260714,,,,
159930.SZ,801141.SI,包装印刷,轻工制造,0.1637794444286718,611,20240102,20260714,观察中,拥挤正常,2365.6513,裕同科技
159930.SZ,801037.SI,橡胶,,0.15928387905640132,611,20240102,20260714,,,,
159930.SZ,801092.SI,汽车服务,,0.15366598333058168,611,20240102,20260714,,,,
159930.SZ,801722.SI,装修装饰Ⅱ,,0.15073304045066635,611,20240102,20260714,,,,
159930.SZ,801051.SI,金属新材料,有色金属,0.1422700010434085,611,20240102,20260714,观察中,拥挤正常,3759.6749,金力永磁
159930.SZ,801994.SI,教育,,0.1407801735499807,611,20240102,20260714,,,,
159930.SZ,801145.SI,文娱用品,,0.13884812118985895,611,20240102,20260714,,,,
159930.SZ,801743.SI,地面兵装Ⅱ,,0.13826846744213636,611,20240102,20260714,,,,
159930.SZ,801712.SI,玻璃玻纤,建筑材料,0.1348105313069432,611,20240102,20260714,趋势延续型强势,过热预警,7858.8274,中国巨石
159930.SZ,801995.SI,电视广播Ⅱ,,0.13371352020089197,611,20240102,20260714,,,,
159930.SZ,801102.SI,通信设备,通信,0.13123531916487002,611,20240102,20260714,趋势延续型偏强,拥挤偏高,46712.0083,中际旭创
159930.SZ,801881.SI,摩托车及其他,,0.13038230164686343,611,20240102,20260714,,,,
159930.SZ,801156.SI,医疗服务,医药生物,0.12663523388059233,611,20240102,20260714,趋势延续型偏强,拥挤偏高,9353.6116,药明康德
159930.SZ,801072.SI,通用设备,机械设备,0.12111984518576098,611,20240102,20260714,观察中,拥挤正常,22969.9402,联讯仪器
159930.SZ,801764.SI,游戏Ⅱ,传媒,0.12106748614599397,611,20240102,20260714,未启动,拥挤正常,4662.6539,世纪华通
159930.SZ,801036.SI,塑料,基础化工,0.12097884882648041,611,20240102,20260714,观察中,拥挤正常,7208.9751,上纬新材
159930.SZ,801093.SI,汽车零部件,汽车,0.11976336301016491,611,20240102,20260714,未启动,拥挤正常,23619.578,潍柴动力
159930.SZ,801112.SI,黑色家电,,0.11870442461206815,611,20240102,20260714,,,,
159930.SZ,801766.SI,影视院线,,0.11860000790434992,611,20240102,20260714,,,,
159930.SZ,801742.SI,航空装备Ⅱ,国防军工,0.11436425090632352,611,20240102,20260714,未启动,拥挤正常,8733.2145,中航沈飞
159930.SZ,801767.SI,数字媒体,,0.10995751278991935,611,20240102,20260714,,,,
159930.SZ,801101.SI,计算机设备,计算机,0.10837761930454255,611,20240102,20260714,观察中,拥挤正常,12560.6278,海康威视
159930.SZ,801039.SI,非金属材料Ⅱ,,0.10618261296507381,611,20240102,20260714,,,,
159930.SZ,801078.SI,自动化设备,机械设备,0.10614338434094606,611,20240102,20260714,趋势延续型偏强,拥挤偏高,13830.0337,汇川技术
159930.SZ,801765.SI,广告营销,传媒,0.10288930882213376,611,20240102,20260714,未启动,拥挤正常,2472.0073,分众传媒
159930.SZ,801206.SI,互联网电商,,0.10194383958050694,611,20240102,20260714,,,,
159930.SZ,801741.SI,航天装备Ⅱ,国防军工,0.09847892040459597,611,20240102,20260714,未启动,拥挤正常,4381.5402,中国卫通
159930.SZ,801086.SI,电子化学品Ⅱ,电子,0.09499822382738651,611,20240102,20260714,趋势延续型强势,拥挤偏高,8599.9177,鼎龙股份
159930.SZ,801084.SI,光学光电子,电子,0.09322729619136948,611,20240102,20260714,趋势延续型偏强,拥挤偏高,16649.4627,京东方A
159930.SZ,801745.SI,军工电子Ⅱ,国防军工,0.0927151050566414,611,20240102,20260714,观察中,拥挤正常,10544.4895,中航成飞
159930.SZ,801104.SI,软件开发,计算机,0.08832721552299658,611,20240102,20260714,观察中,拥挤正常,15490.0264,同花顺
159930.SZ,801103.SI,IT服务Ⅱ,计算机,0.08184163338851015,611,20240102,20260714,观察中,拥挤正常,12736.2359,紫光股份
159930.SZ,801082.SI,其他电子Ⅱ,电子,0.07907851088312001,611,20240102,20260714,趋势延续型偏强,拥挤正常,4909.4794,香农芯创
159930.SZ,801085.SI,消费电子,电子,0.07668811576201098,611,20240102,20260714,观察中,拥挤正常,36010.8137,工业富联
159930.SZ,801731.SI,电机Ⅱ,电力设备,0.06141646570762116,611,20240102,20260714,未启动,拥挤正常,2825.1568,卧龙电驱
159930.SZ,801083.SI,元件,电子,0.05448958148667355,611,20240102,20260714,趋势延续型强势,拥挤偏高,34406.1242,东山精密
159930.SZ,801116.SI,家电零部件Ⅱ,家用电器,0.02308994031264026,611,20240102,20260714,未启动,拥挤正常,3243.4356,三花智控
159930.SZ,801081.SI,半导体,电子,0.02180964184343795,611,20240102,20260714,趋势延续型强势,过热退潮,124663.9789,中芯国际
