theme_code,sw_code,sw_name,l1_name,corr_daily_ret,common_days,first_common_date,latest_common_date,final_label,crowding_label,total_mv_yi,leader_top1_name
512690.SH,801219.SI,酒店餐饮,,0.6057890743714606,611,20240102,20260714,,,,
512690.SH,801181.SI,房地产开发,房地产,0.6049337709559826,611,20240102,20260714,未启动,拥挤正常,8500.2216,招商蛇口
512690.SH,801991.SI,航空机场,交通运输,0.6018661904017255,611,20240102,20260714,未启动,拥挤正常,4607.7507,中国国航
512690.SH,801152.SI,生物制品,医药生物,0.5971404220377248,611,20240102,20260714,观察中,拥挤正常,6848.712,荣昌生物
512690.SH,801154.SI,医药商业,医药生物,0.5845705770645343,611,20240102,20260714,观察中,拥挤正常,2972.8045,上海医药
512690.SH,801711.SI,水泥,建筑材料,0.5685845093297702,611,20240102,20260714,观察中,拥挤正常,2111.9702,海螺水泥
512690.SH,801017.SI,养殖业,农林牧渔,0.5634262790283023,611,20240102,20260714,观察中,拥挤正常,4554.5302,牧原股份
512690.SH,801981.SI,个护用品,,0.5619281180269742,611,20240102,20260714,,,,
512690.SH,801203.SI,一般零售,商贸零售,0.5616091100842138,611,20240102,20260714,观察中,拥挤正常,4434.4896,小商品城
512690.SH,801114.SI,厨卫电器,,0.553881036759617,611,20240102,20260714,,,,
512690.SH,801183.SI,房地产服务,,0.5477374362919527,611,20240102,20260714,,,,
512690.SH,801218.SI,专业服务,,0.5475099296847308,611,20240102,20260714,,,,
512690.SH,801721.SI,房屋建设Ⅱ,建筑装饰,0.5404051009215148,611,20240102,20260714,未启动,拥挤正常,2603.0373,中国建筑
512690.SH,801156.SI,医疗服务,医药生物,0.536432867670504,611,20240102,20260714,趋势延续型偏强,拥挤偏高,9353.6116,药明康德
512690.SH,801132.SI,服装家纺,纺织服饰,0.5352572109236485,611,20240102,20260714,观察中,拥挤正常,3090.9885,雅戈尔
512690.SH,801034.SI,化学制品,基础化工,0.5317818121049985,611,20240102,20260714,观察中,拥挤正常,16979.7652,万华化学
512690.SH,801143.SI,造纸,,0.5314518762121493,611,20240102,20260714,,,,
512690.SH,801993.SI,旅游及景区,,0.530492016770701,611,20240102,20260714,,,,
512690.SH,801724.SI,专业工程,建筑装饰,0.5303689684709982,611,20240102,20260714,观察中,拥挤正常,3997.2159,中国中冶
512690.SH,801191.SI,多元金融,非银金融,0.5302518837739459,611,20240102,20260714,未启动,拥挤正常,4387.0679,电投产融
512690.SH,801151.SI,化学制药,医药生物,0.5295508506261803,611,20240102,20260714,观察中,拥挤正常,20549.6785,百济神州
512690.SH,801723.SI,基础建设,建筑装饰,0.5193843324610176,611,20240102,20260714,未启动,拥挤正常,6537.902,中国能建
512690.SH,801095.SI,乘用车,汽车,0.5018166028223635,611,20240102,20260714,未启动,拥挤正常,9212.7929,比亚迪
512690.SH,801145.SI,文娱用品,,0.5016475083701469,611,20240102,20260714,,,,
512690.SH,801971.SI,环境治理,环保,0.4935338572167114,611,20240102,20260714,观察中,拥挤正常,6599.6799,电投水电
512690.SH,801204.SI,专业连锁Ⅱ,,0.48455730454023815,611,20240102,20260714,,,,
512690.SH,801737.SI,电池,电力设备,0.4845423746756918,611,20240102,20260714,观察中,拥挤正常,33460.152,宁德时代
512690.SH,801045.SI,特钢Ⅱ,,0.4826438324857268,611,20240102,20260714,,,,
512690.SH,801018.SI,动物保健Ⅱ,,0.4750311507007283,611,20240102,20260714,,,,
512690.SH,801044.SI,普钢,钢铁,0.470179061173705,611,20240102,20260714,观察中,拥挤正常,4539.4518,宝钢股份
512690.SH,801038.SI,农化制品,基础化工,0.4681731570594127,611,20240102,20260714,观察中,拥挤正常,8346.0537,盐湖股份
512690.SH,801783.SI,股份制银行Ⅱ,银行,0.4677935015452859,611,20240102,20260714,观察中,拥挤正常,23948.3014,招商银行
512690.SH,801179.SI,铁路公路,交通运输,0.4605505972743087,611,20240102,20260714,观察中,拥挤正常,7212.9845,京沪高铁
512690.SH,801765.SI,广告营销,传媒,0.45990430679948036,611,20240102,20260714,未启动,拥挤正常,2472.0073,分众传媒
512690.SH,801043.SI,冶钢原料,,0.4591585518420589,611,20240102,20260714,,,,
512690.SH,801104.SI,软件开发,计算机,0.45860137131465983,611,20240102,20260714,观察中,拥挤正常,15490.0264,同花顺
512690.SH,801032.SI,化学纤维,基础化工,0.45592878162161926,611,20240102,20260714,未启动,拥挤正常,2502.8979,华峰化学
512690.SH,801033.SI,化学原料,基础化工,0.455059205986894,611,20240102,20260714,观察中,拥挤正常,7426.9228,宝丰能源
512690.SH,801764.SI,游戏Ⅱ,传媒,0.4533096634486622,611,20240102,20260714,未启动,拥挤正常,4662.6539,世纪华通
512690.SH,801131.SI,纺织制造,,0.45002738993164143,611,20240102,20260714,,,,
512690.SH,801076.SI,轨交设备Ⅱ,机械设备,0.4493959488803124,611,20240102,20260714,未启动,拥挤正常,3505.4077,中国中车
512690.SH,801767.SI,数字媒体,,0.44891192275484715,611,20240102,20260714,,,,
512690.SH,801952.SI,焦炭Ⅱ,,0.44567602538446427,611,20240102,20260714,,,,
512690.SH,801092.SI,汽车服务,,0.44433543129565756,611,20240102,20260714,,,,
512690.SH,801141.SI,包装印刷,轻工制造,0.43989894960046144,611,20240102,20260714,观察中,拥挤正常,2365.6513,裕同科技
512690.SH,801113.SI,小家电,,0.4385789196616032,611,20240102,20260714,,,,
512690.SH,801766.SI,影视院线,,0.43668531176229575,611,20240102,20260714,,,,
512690.SH,801015.SI,渔业,,0.43609368974185675,611,20240102,20260714,,,,
512690.SH,801722.SI,装修装饰Ⅱ,,0.4340133596050643,611,20240102,20260714,,,,
512690.SH,801972.SI,环保设备Ⅱ,,0.43233179532045396,611,20240102,20260714,,,,
512690.SH,801735.SI,光伏设备,电力设备,0.43152038739813137,611,20240102,20260714,观察中,拥挤正常,14153.3009,阳光电源
512690.SH,801016.SI,种植业,,0.43088708684976695,611,20240102,20260714,,,,
512690.SH,801206.SI,互联网电商,,0.4284403000293738,611,20240102,20260714,,,,
512690.SH,801111.SI,白色家电,家用电器,0.42452452637220983,611,20240102,20260714,观察中,拥挤正常,9769.0808,美的集团
512690.SH,801056.SI,能源金属,有色金属,0.42190464368682173,611,20240102,20260714,观察中,拥挤正常,4060.3814,藏格矿业
512690.SH,801995.SI,电视广播Ⅱ,,0.4198708931737745,611,20240102,20260714,,,,
512690.SH,801769.SI,出版,传媒,0.41694181375761985,611,20240102,20260714,观察中,拥挤正常,2383.7186,凤凰传媒
512690.SH,801093.SI,汽车零部件,汽车,0.41379899160666295,611,20240102,20260714,未启动,拥挤正常,23619.578,潍柴动力
512690.SH,801077.SI,工程机械,机械设备,0.4131241677008181,611,20240102,20260714,未启动,拥挤正常,6999.6011,三一重工
512690.SH,801115.SI,照明设备Ⅱ,,0.4108534557824271,611,20240102,20260714,,,,
512690.SH,801112.SI,黑色家电,,0.4083312519482738,611,20240102,20260714,,,,
512690.SH,801074.SI,专用设备,机械设备,0.40220267072381327,611,20240102,20260714,观察中,拥挤正常,16667.8657,大族数控
512690.SH,801101.SI,计算机设备,计算机,0.4013983674444969,611,20240102,20260714,观察中,拥挤正常,12560.6278,海康威视
512690.SH,801726.SI,工程咨询服务Ⅱ,建筑装饰,0.40067083139071114,611,20240102,20260714,观察中,拥挤偏高,2048.1293,太极实业
512690.SH,801202.SI,贸易Ⅱ,,0.3985417532830703,611,20240102,20260714,,,,
512690.SH,801163.SI,燃气Ⅱ,公用事业,0.39770386327990614,611,20240102,20260714,观察中,拥挤正常,2499.1191,新奥股份
512690.SH,801784.SI,城商行Ⅱ,银行,0.3941110527421788,611,20240102,20260714,观察中,拥挤正常,12081.5702,宁波银行
512690.SH,801785.SI,农商行Ⅱ,银行,0.39201938332035835,611,20240102,20260714,观察中,拥挤正常,2347.2033,沪农商行
512690.SH,801992.SI,航运港口,交通运输,0.3896986995739165,611,20240102,20260714,观察中,拥挤正常,10264.4579,中远海控
512690.SH,801742.SI,航空装备Ⅱ,国防军工,0.38871577297335336,611,20240102,20260714,未启动,拥挤正常,8733.2145,中航沈飞
512690.SH,801994.SI,教育,,0.38618675792485047,611,20240102,20260714,,,,
512690.SH,801037.SI,橡胶,,0.3849866525720205,611,20240102,20260714,,,,
512690.SH,801736.SI,风电设备,电力设备,0.38201951609181306,611,20240102,20260714,未启动,拥挤正常,3479.732,金风科技
512690.SH,801036.SI,塑料,基础化工,0.3774682403959929,611,20240102,20260714,观察中,拥挤正常,7208.9751,上纬新材
512690.SH,801963.SI,炼化及贸易,石油石化,0.3773673638049361,611,20240102,20260714,观察中,拥挤正常,26689.5232,中国石油
512690.SH,801103.SI,IT服务Ⅱ,计算机,0.3759175799109674,611,20240102,20260714,观察中,拥挤正常,12736.2359,紫光股份
512690.SH,801072.SI,通用设备,机械设备,0.36983623186049774,611,20240102,20260714,观察中,拥挤正常,22969.9402,联讯仪器
512690.SH,801096.SI,商用车,汽车,0.36887941396869406,611,20240102,20260714,观察中,拥挤正常,2511.9219,宇通客车
512690.SH,801078.SI,自动化设备,机械设备,0.3656483386829216,611,20240102,20260714,趋势延续型偏强,拥挤偏高,13830.0337,汇川技术
512690.SH,801133.SI,饰品,,0.3643162378598501,611,20240102,20260714,,,,
512690.SH,801231.SI,综合Ⅱ,综合,0.36340056723665964,611,20240102,20260714,观察中,拥挤正常,2085.2743,东阳光
512690.SH,801745.SI,军工电子Ⅱ,国防军工,0.3619400786634517,611,20240102,20260714,观察中,拥挤正常,10544.4895,中航成飞
512690.SH,801051.SI,金属新材料,有色金属,0.3614455479283015,611,20240102,20260714,观察中,拥挤正常,3759.6749,金力永磁
512690.SH,801881.SI,摩托车及其他,,0.3591526134585796,611,20240102,20260714,,,,
512690.SH,801223.SI,通信服务,通信,0.35417364401376633,611,20240102,20260714,未启动,拥挤正常,9950.158,中国移动
512690.SH,801738.SI,电网设备,电力设备,0.3440187479355289,611,20240102,20260714,未启动,拥挤正常,15633.7955,国电南瑞
512690.SH,801161.SI,电力,公用事业,0.34245685901355477,611,20240102,20260714,观察中,拥挤正常,37258.2987,长江电力
512690.SH,801084.SI,光学光电子,电子,0.33991908970892754,611,20240102,20260714,趋势延续型偏强,拥挤偏高,16649.4627,京东方A
512690.SH,801744.SI,航海装备Ⅱ,国防军工,0.33440838697707886,611,20240102,20260714,未启动,拥挤正常,4878.6675,中国船舶
512690.SH,801116.SI,家电零部件Ⅱ,家用电器,0.33433901644242037,611,20240102,20260714,未启动,拥挤正常,3243.4356,三花智控
512690.SH,801731.SI,电机Ⅱ,电力设备,0.32840109939762485,611,20240102,20260714,未启动,拥挤正常,2825.1568,卧龙电驱
512690.SH,801055.SI,工业金属,有色金属,0.32739737810005376,611,20240102,20260714,观察中,拥挤正常,22955.7141,紫金矿业
512690.SH,801054.SI,小金属,有色金属,0.32723982795199735,611,20240102,20260714,趋势延续型偏强,拥挤正常,12109.5457,中钨高新
512690.SH,801039.SI,非金属材料Ⅱ,,0.3260307011018806,611,20240102,20260714,,,,
512690.SH,801712.SI,玻璃玻纤,建筑材料,0.3136458378782191,611,20240102,20260714,趋势延续型强势,过热预警,7858.8274,中国巨石
512690.SH,801086.SI,电子化学品Ⅱ,电子,0.3089222920579916,611,20240102,20260714,趋势延续型强势,拥挤偏高,8599.9177,鼎龙股份
512690.SH,801085.SI,消费电子,电子,0.30665850867924194,611,20240102,20260714,观察中,拥挤正常,36010.8137,工业富联
512690.SH,801733.SI,其他电源设备Ⅱ,电力设备,0.3041916246928296,611,20240102,20260714,观察中,拥挤正常,6630.1465,上海电气
512690.SH,801743.SI,地面兵装Ⅱ,,0.2999275268707218,611,20240102,20260714,,,,
512690.SH,801081.SI,半导体,电子,0.2852299744045706,611,20240102,20260714,趋势延续型强势,过热退潮,124663.9789,中芯国际
512690.SH,801082.SI,其他电子Ⅱ,电子,0.28513948907194625,611,20240102,20260714,趋势延续型偏强,拥挤正常,4909.4794,香农芯创
512690.SH,801951.SI,煤炭开采,煤炭,0.2842972252317228,611,20240102,20260714,观察中,拥挤正常,17324.8824,中国神华
512690.SH,801962.SI,油服工程,,0.2831338974950363,611,20240102,20260714,,,,
512690.SH,801741.SI,航天装备Ⅱ,国防军工,0.27728587374819236,611,20240102,20260714,未启动,拥挤正常,4381.5402,中国卫通
512690.SH,801102.SI,通信设备,通信,0.22638733018351542,611,20240102,20260714,趋势延续型偏强,拥挤偏高,46712.0083,中际旭创
512690.SH,801083.SI,元件,电子,0.2152222421428788,611,20240102,20260714,趋势延续型强势,拥挤偏高,34406.1242,东山精密
512690.SH,801053.SI,贵金属,有色金属,0.16944685003424634,611,20240102,20260714,观察中,拥挤正常,4414.9893,山东黄金
512690.SH,801782.SI,国有大型银行Ⅱ,银行,0.13087868053680193,611,20240102,20260714,观察中,拥挤正常,65358.0927,工商银行
