theme_code,sw_code,sw_name,l1_name,corr_daily_ret,common_days,first_common_date,latest_common_date,final_label,crowding_label,total_mv_yi,leader_top1_name
512010.SH,801141.SI,包装印刷,轻工制造,0.5396689689225332,611,20240102,20260714,观察中,拥挤正常,2365.6513,裕同科技
512010.SH,801036.SI,塑料,基础化工,0.5373512697713088,611,20240102,20260714,观察中,拥挤正常,7208.9751,上纬新材
512010.SH,801045.SI,特钢Ⅱ,,0.5347893178717301,611,20240102,20260714,,,,
512010.SH,801072.SI,通用设备,机械设备,0.5328815964138806,611,20240102,20260714,观察中,拥挤正常,22969.9402,联讯仪器
512010.SH,801086.SI,电子化学品Ⅱ,电子,0.5315463866772171,611,20240102,20260714,趋势延续型强势,拥挤偏高,8599.9177,鼎龙股份
512010.SH,801033.SI,化学原料,基础化工,0.5310655645298813,611,20240102,20260714,观察中,拥挤正常,7426.9228,宝丰能源
512010.SH,801742.SI,航空装备Ⅱ,国防军工,0.5306871410424895,611,20240102,20260714,未启动,拥挤正常,8733.2145,中航沈飞
512010.SH,801131.SI,纺织制造,,0.5270786004556761,611,20240102,20260714,,,,
512010.SH,801991.SI,航空机场,交通运输,0.5262577154332412,611,20240102,20260714,未启动,拥挤正常,4607.7507,中国国航
512010.SH,801103.SI,IT服务Ⅱ,计算机,0.5260097500545035,611,20240102,20260714,观察中,拥挤正常,12736.2359,紫光股份
512010.SH,801037.SI,橡胶,,0.5256251419004456,611,20240102,20260714,,,,
512010.SH,801181.SI,房地产开发,房地产,0.5232972150283636,611,20240102,20260714,未启动,拥挤正常,8500.2216,招商蛇口
512010.SH,801081.SI,半导体,电子,0.5194775897369209,611,20240102,20260714,趋势延续型强势,过热退潮,124663.9789,中芯国际
512010.SH,801204.SI,专业连锁Ⅱ,,0.5172008310007707,611,20240102,20260714,,,,
512010.SH,801881.SI,摩托车及其他,,0.5166006631000374,611,20240102,20260714,,,,
512010.SH,801745.SI,军工电子Ⅱ,国防军工,0.51607795037503,611,20240102,20260714,观察中,拥挤正常,10544.4895,中航成飞
512010.SH,801206.SI,互联网电商,,0.5156916485625069,611,20240102,20260714,,,,
512010.SH,801736.SI,风电设备,电力设备,0.5119060605696104,611,20240102,20260714,未启动,拥挤正常,3479.732,金风科技
512010.SH,801085.SI,消费电子,电子,0.510504643453987,611,20240102,20260714,观察中,拥挤正常,36010.8137,工业富联
512010.SH,801043.SI,冶钢原料,,0.5075237442585737,611,20240102,20260714,,,,
512010.SH,801203.SI,一般零售,商贸零售,0.5068911089040945,611,20240102,20260714,观察中,拥挤正常,4434.4896,小商品城
512010.SH,801769.SI,出版,传媒,0.5065576666720047,611,20240102,20260714,观察中,拥挤正常,2383.7186,凤凰传媒
512010.SH,801995.SI,电视广播Ⅱ,,0.5061308364065148,611,20240102,20260714,,,,
512010.SH,801726.SI,工程咨询服务Ⅱ,建筑装饰,0.5051653429526475,611,20240102,20260714,观察中,拥挤偏高,2048.1293,太极实业
512010.SH,801076.SI,轨交设备Ⅱ,机械设备,0.504364837259818,611,20240102,20260714,未启动,拥挤正常,3505.4077,中国中车
512010.SH,801723.SI,基础建设,建筑装饰,0.5014341740094824,611,20240102,20260714,未启动,拥挤正常,6537.902,中国能建
512010.SH,801092.SI,汽车服务,,0.49910274700693735,611,20240102,20260714,,,,
512010.SH,801077.SI,工程机械,机械设备,0.49798849540071033,611,20240102,20260714,未启动,拥挤正常,6999.6011,三一重工
512010.SH,801116.SI,家电零部件Ⅱ,家用电器,0.49683823881651373,611,20240102,20260714,未启动,拥挤正常,3243.4356,三花智控
512010.SH,801051.SI,金属新材料,有色金属,0.4964671416082158,611,20240102,20260714,观察中,拥挤正常,3759.6749,金力永磁
512010.SH,801765.SI,广告营销,传媒,0.4953107847361494,611,20240102,20260714,未启动,拥挤正常,2472.0073,分众传媒
512010.SH,801766.SI,影视院线,,0.49332639071149736,611,20240102,20260714,,,,
512010.SH,801112.SI,黑色家电,,0.49037986363153846,611,20240102,20260714,,,,
512010.SH,801721.SI,房屋建设Ⅱ,建筑装饰,0.4895770459638537,611,20240102,20260714,未启动,拥挤正常,2603.0373,中国建筑
512010.SH,801738.SI,电网设备,电力设备,0.48934054596118,611,20240102,20260714,未启动,拥挤正常,15633.7955,国电南瑞
512010.SH,801219.SI,酒店餐饮,,0.48876036724313715,611,20240102,20260714,,,,
512010.SH,801084.SI,光学光电子,电子,0.4836010904160952,611,20240102,20260714,趋势延续型偏强,拥挤偏高,16649.4627,京东方A
512010.SH,801993.SI,旅游及景区,,0.4823323073530798,611,20240102,20260714,,,,
512010.SH,801017.SI,养殖业,农林牧渔,0.4810566365248113,611,20240102,20260714,观察中,拥挤正常,4554.5302,牧原股份
512010.SH,801731.SI,电机Ⅱ,电力设备,0.4765860891614023,611,20240102,20260714,未启动,拥挤正常,2825.1568,卧龙电驱
512010.SH,801733.SI,其他电源设备Ⅱ,电力设备,0.4756404700427788,611,20240102,20260714,观察中,拥挤正常,6630.1465,上海电气
512010.SH,801044.SI,普钢,钢铁,0.4739912790766347,611,20240102,20260714,观察中,拥挤正常,4539.4518,宝钢股份
512010.SH,801711.SI,水泥,建筑材料,0.4717332397494585,611,20240102,20260714,观察中,拥挤正常,2111.9702,海螺水泥
512010.SH,801096.SI,商用车,汽车,0.4714043632952929,611,20240102,20260714,观察中,拥挤正常,2511.9219,宇通客车
512010.SH,801039.SI,非金属材料Ⅱ,,0.4704221781744137,611,20240102,20260714,,,,
512010.SH,801994.SI,教育,,0.46753462537789653,611,20240102,20260714,,,,
512010.SH,801115.SI,照明设备Ⅱ,,0.46583967994013226,611,20240102,20260714,,,,
512010.SH,801082.SI,其他电子Ⅱ,电子,0.4614148461741422,611,20240102,20260714,趋势延续型偏强,拥挤正常,4909.4794,香农芯创
512010.SH,801223.SI,通信服务,通信,0.4604837341602169,611,20240102,20260714,未启动,拥挤正常,9950.158,中国移动
512010.SH,801183.SI,房地产服务,,0.4579264925224731,611,20240102,20260714,,,,
512010.SH,801133.SI,饰品,,0.4537146360317955,611,20240102,20260714,,,,
512010.SH,801722.SI,装修装饰Ⅱ,,0.45133479207857224,611,20240102,20260714,,,,
512010.SH,801202.SI,贸易Ⅱ,,0.44721588007934493,611,20240102,20260714,,,,
512010.SH,801231.SI,综合Ⅱ,综合,0.44641036261732264,611,20240102,20260714,观察中,拥挤正常,2085.2743,东阳光
512010.SH,801054.SI,小金属,有色金属,0.4335127890627316,611,20240102,20260714,趋势延续型偏强,拥挤正常,12109.5457,中钨高新
512010.SH,801744.SI,航海装备Ⅱ,国防军工,0.4237803366049317,611,20240102,20260714,未启动,拥挤正常,4878.6675,中国船舶
512010.SH,801102.SI,通信设备,通信,0.4232873413873577,611,20240102,20260714,趋势延续型偏强,拥挤偏高,46712.0083,中际旭创
512010.SH,801083.SI,元件,电子,0.42216736071520405,611,20240102,20260714,趋势延续型强势,拥挤偏高,34406.1242,东山精密
512010.SH,801055.SI,工业金属,有色金属,0.4180411953690677,611,20240102,20260714,观察中,拥挤正常,22955.7141,紫金矿业
512010.SH,801952.SI,焦炭Ⅱ,,0.411573451739054,611,20240102,20260714,,,,
512010.SH,801016.SI,种植业,,0.4103167981235427,611,20240102,20260714,,,,
512010.SH,801163.SI,燃气Ⅱ,公用事业,0.40515537511334637,611,20240102,20260714,观察中,拥挤正常,2499.1191,新奥股份
512010.SH,801712.SI,玻璃玻纤,建筑材料,0.40205006518780767,611,20240102,20260714,趋势延续型强势,过热预警,7858.8274,中国巨石
512010.SH,801743.SI,地面兵装Ⅱ,,0.40126813678291334,611,20240102,20260714,,,,
512010.SH,801992.SI,航运港口,交通运输,0.4004687345408944,611,20240102,20260714,观察中,拥挤正常,10264.4579,中远海控
512010.SH,801179.SI,铁路公路,交通运输,0.3887319308231216,611,20240102,20260714,观察中,拥挤正常,7212.9845,京沪高铁
512010.SH,801963.SI,炼化及贸易,石油石化,0.37815655814858473,611,20240102,20260714,观察中,拥挤正常,26689.5232,中国石油
512010.SH,801015.SI,渔业,,0.3751191240197736,611,20240102,20260714,,,,
512010.SH,801111.SI,白色家电,家用电器,0.3608639964055692,611,20240102,20260714,观察中,拥挤正常,9769.0808,美的集团
512010.SH,801741.SI,航天装备Ⅱ,国防军工,0.35745250982162885,611,20240102,20260714,未启动,拥挤正常,4381.5402,中国卫通
512010.SH,801161.SI,电力,公用事业,0.3566329559620115,611,20240102,20260714,观察中,拥挤正常,37258.2987,长江电力
512010.SH,801783.SI,股份制银行Ⅱ,银行,0.3063321515830297,611,20240102,20260714,观察中,拥挤正常,23948.3014,招商银行
512010.SH,801962.SI,油服工程,,0.2845188988226353,611,20240102,20260714,,,,
512010.SH,801785.SI,农商行Ⅱ,银行,0.2651296702857625,611,20240102,20260714,观察中,拥挤正常,2347.2033,沪农商行
512010.SH,801784.SI,城商行Ⅱ,银行,0.2532078899064134,611,20240102,20260714,观察中,拥挤正常,12081.5702,宁波银行
512010.SH,801053.SI,贵金属,有色金属,0.22744170526431987,611,20240102,20260714,观察中,拥挤正常,4414.9893,山东黄金
512010.SH,801951.SI,煤炭开采,煤炭,0.21653778839260812,611,20240102,20260714,观察中,拥挤正常,17324.8824,中国神华
512010.SH,801782.SI,国有大型银行Ⅱ,银行,-0.028116979243545535,611,20240102,20260714,观察中,拥挤正常,65358.0927,工商银行
